src,tar,src_type,tar_type,is_net,arc_delay
rebuffer48/Y,_600_/A,pin,pin,1,9.289213143267791e-14
rebuffer49/Y,rebuffer51/A,pin,pin,1,1.3708627874357837e-13
rebuffer49/Y,rebuffer50/A,pin,pin,1,2.2601786707401178e-13
rebuffer49/Y,_508_/A1,pin,pin,1,2.096860147538307e-13
rebuffer50/Y,_417_/A,pin,pin,1,4.26046798209824e-14
rebuffer51/Y,_412_/A,pin,pin,1,7.688511285963706e-14
rebuffer52/Y,_485_/A1,pin,pin,1,1.1079052036682899e-13
rebuffer52/Y,_526_/A1,pin,pin,1,7.71185077060553e-14
clone53/Y,_688_/A1,pin,pin,1,5.116144487227192e-12
clone53/Y,_684_/A1,pin,pin,1,4.981395070741135e-12
clone53/Y,_649_/A1,pin,pin,1,2.5158857202417506e-12
clone53/Y,_672_/A1,pin,pin,1,4.398570483538089e-12
clone53/Y,_668_/A1,pin,pin,1,4.037961371522458e-12
clone53/Y,_663_/A1,pin,pin,1,4.292227597652021e-12
clone53/Y,_645_/A1,pin,pin,1,2.989663204500115e-12
clone53/Y,_680_/A1,pin,pin,1,4.367820775202924e-12
clone53/Y,_676_/A1,pin,pin,1,4.062441355534574e-12
clone53/Y,_659_/A1,pin,pin,1,3.5470782127483558e-12
clone53/Y,_653_/A1,pin,pin,1,2.9977047320134398e-12
rebuffer54/Y,_431_/A2,pin,pin,1,9.465002295382802e-14
rebuffer55/Y,rebuffer56/A,pin,pin,1,2.0606179794175478e-13
rebuffer55/Y,_483_/A,pin,pin,1,2.645706462071906e-13
rebuffer55/Y,_511_/A2,pin,pin,1,1.8556655506912073e-13
rebuffer56/Y,rebuffer58/A,pin,pin,1,2.30847838674636e-13
rebuffer56/Y,_411_/C,pin,pin,1,2.265757704069185e-13
rebuffer56/Y,_510_/C,pin,pin,1,2.5460064828966567e-13
rebuffer56/Y,rebuffer57/A,pin,pin,1,2.2714717205687268e-13
input11/Y,_604_/A2,pin,pin,1,5.4150907797525724e-14
rebuffer57/Y,_486_/C,pin,pin,1,4.946288875446597e-14
rebuffer58/Y,_420_/B,pin,pin,1,6.01306453088847e-14
rebuffer59/Y,_430_/B,pin,pin,1,1.953594079041887e-13
rebuffer60/Y,_509_/B,pin,pin,1,2.9021999647244057e-13
rebuffer60/Y,_512_/B,pin,pin,1,2.9075570076586565e-13
rebuffer60/Y,_621_/A,pin,pin,1,2.052904016485585e-13
rebuffer61/Y,rebuffer62/A,pin,pin,1,1.7055271311992165e-13
rebuffer61/Y,_406_/B,pin,pin,1,1.8187130946221985e-13
rebuffer62/Y,_558_/B,pin,pin,1,1.9476739286043016e-13
rebuffer62/Y,_528_/B,pin,pin,1,1.093189666394323e-13
rebuffer63/Y,_686_/A2,pin,pin,1,1.1202359027386033e-13
rebuffer64/Y,_390_/A,pin,pin,1,3.24699224755684e-13
rebuffer64/Y,_608_/A,pin,pin,1,3.9862159254867857e-13
rebuffer65/Y,_615_/A1,pin,pin,1,5.907417160696052e-14
rebuffer66/Y,_687_/A,pin,pin,1,5.3272463480455445e-14
input12/Y,_673_/B,pin,pin,1,1.0130778323440975e-13
rebuffer67/Y,rebuffer66/A,pin,pin,1,8.953419467416443e-14
rebuffer68/Y,rebuffer67/A,pin,pin,1,1.3167587950991405e-13
rebuffer69/Y,rebuffer68/A,pin,pin,1,8.398329639147314e-14
rebuffer70/Y,rebuffer69/A,pin,pin,1,7.118252791675148e-14
rebuffer71/Y,rebuffer70/A,pin,pin,1,1.5177477872586886e-13
rebuffer72/Y,rebuffer71/A,pin,pin,1,1.7228559345220523e-13
rebuffer73/Y,rebuffer72/A,pin,pin,1,1.5212944836154318e-13
rebuffer74/Y,rebuffer73/A,pin,pin,1,8.097932453722187e-14
rebuffer75/Y,rebuffer74/A,pin,pin,1,7.056754133946339e-14
rebuffer76/Y,rebuffer75/A,pin,pin,1,7.424757423463157e-14
input13/Y,_609_/A2,pin,pin,1,5.6199639939576856e-14
rebuffer77/Y,rebuffer76/A,pin,pin,1,8.383494365295924e-14
rebuffer78/Y,rebuffer77/A,pin,pin,1,7.996758095117629e-14
rebuffer79/Y,rebuffer78/A,pin,pin,1,1.0903400442718522e-13
rebuffer80/Y,rebuffer79/A,pin,pin,1,1.0305160723237186e-13
rebuffer81/Y,rebuffer80/A,pin,pin,1,5.3878034439501857e-14
rebuffer82/Y,rebuffer81/A,pin,pin,1,5.5903171631774273e-14
rebuffer83/Y,rebuffer82/A,pin,pin,1,5.3891309139851226e-14
rebuffer84/Y,rebuffer83/A,pin,pin,1,9.235783660207705e-14
rebuffer85/Y,rebuffer84/A,pin,pin,1,5.61784641158955e-14
rebuffer86/Y,rebuffer85/A,pin,pin,1,8.155550345299856e-14
input14/Y,_619_/A2,pin,pin,1,1.3016690047877588e-13
rebuffer87/Y,rebuffer86/A,pin,pin,1,8.55518184506715e-14
rebuffer88/Y,rebuffer87/A,pin,pin,1,8.96088894275851e-14
rebuffer89/Y,rebuffer88/A,pin,pin,1,5.158438441481804e-14
rebuffer90/Y,rebuffer89/A,pin,pin,1,1.5865602017925418e-13
rebuffer91/Y,rebuffer90/A,pin,pin,1,1.4819158541349436e-13
rebuffer92/Y,rebuffer91/A,pin,pin,1,7.200652156784046e-14
rebuffer93/Y,rebuffer96/A,pin,pin,1,1.995019953274571e-13
rebuffer93/Y,rebuffer94/A,pin,pin,1,2.3827606012404023e-13
rebuffer93/Y,_577_/B,pin,pin,1,1.803229603396933e-13
rebuffer94/Y,rebuffer95/A,pin,pin,1,3.365301472820631e-13
rebuffer94/Y,_547_/A,pin,pin,1,3.451706422855777e-13
rebuffer94/Y,_568_/B,pin,pin,1,1.7317130531196295e-13
rebuffer95/Y,_403_/B,pin,pin,1,1.425294344353789e-13
rebuffer95/Y,_540_/A,pin,pin,1,2.2798527388873113e-13
rebuffer96/Y,_421_/A1,pin,pin,1,7.458656359638632e-14
input15/Y,_623_/A2,pin,pin,1,1.2983070293761528e-13
rebuffer97/Y,_403_/A,pin,pin,1,4.014445297451791e-13
rebuffer97/Y,_577_/A,pin,pin,1,3.8372422101785875e-13
rebuffer97/Y,rebuffer98/A,pin,pin,1,4.1102825353370176e-13
rebuffer97/Y,_562_/A,pin,pin,1,3.1915328669793186e-13
rebuffer98/Y,rebuffer99/A,pin,pin,1,1.9879681668194538e-13
rebuffer98/Y,_566_/A,pin,pin,1,1.881079385139539e-13
rebuffer99/Y,_561_/A,pin,pin,1,7.529734621187709e-14
rebuffer100/Y,_422_/A1,pin,pin,1,9.286408447772843e-14
clone101/Y,_648_/B,pin,pin,1,2.623121121356209e-12
clone101/Y,_679_/B,pin,pin,1,2.566104230147803e-12
clone101/Y,_644_/B,pin,pin,1,3.0032447882744062e-12
clone101/Y,_662_/B,pin,pin,1,2.5843619778920246e-12
clone101/Y,_667_/B,pin,pin,1,2.6457206651203657e-12
clone101/Y,_671_/B,pin,pin,1,2.8712279949438813e-12
clone101/Y,_687_/B,pin,pin,1,3.1596912586362436e-12
clone101/Y,_658_/B,pin,pin,1,2.3871805140268654e-12
clone101/Y,_652_/B,pin,pin,1,2.3636340280852597e-12
clone101/Y,_608_/B,pin,pin,1,3.1341489733355266e-12
clone101/Y,_481_/B,pin,pin,1,2.7215408746061875e-12
clone101/Y,_598_/B,pin,pin,1,2.572141284684637e-12
clone101/Y,_475_/B,pin,pin,1,3.0180846970900843e-12
clone101/Y,_603_/B,pin,pin,1,2.7468841003880362e-12
clone101/Y,_538_/A2,pin,pin,1,3.3194003101755243e-12
clone101/Y,_587_/A2,pin,pin,1,3.0610039242900955e-12
clone101/Y,_639_/A2,pin,pin,1,3.3339362087020374e-12
clone101/Y,_554_/A2,pin,pin,1,2.176908826811985e-12
clone101/Y,_596_/A1,pin,pin,1,2.952997221750131e-12
rebuffer102/Y,rebuffer92/A,pin,pin,1,7.337475082819928e-14
rebuffer103/Y,_489_/B,pin,pin,1,1.586166771929201e-13
rebuffer104/Y,_725_/B,pin,pin,1,9.569501088898744e-14
rebuffer105/Y,_439_/A,pin,pin,1,1.9201636537301975e-13
rebuffer106/Y,_625_/B,pin,pin,1,1.850396870234014e-13
input16/Y,_627_/A2,pin,pin,1,1.3565881816328396e-13
rebuffer107/Y,_635_/A1,pin,pin,1,2.8115021161873033e-13
rebuffer107/Y,_539_/C,pin,pin,1,2.7805841938850773e-13
rebuffer53/Y,rebuffer28/A,pin,pin,1,5.0204909945051474e-14
rebuffer101/Y,_484_/B,pin,pin,1,2.175218962200895e-13
rebuffer108/Y,_484_/A2,pin,pin,1,1.7816969416755563e-13
rebuffer109/Y,_648_/A,pin,pin,1,8.065518874523017e-14
rebuffer110/Y,_723_/B,pin,pin,1,9.988898271896807e-14
rebuffer111/Y,_647_/A2,pin,pin,1,6.831459633009282e-14
rebuffer113/Y,_393_/A,pin,pin,1,5.891481421639588e-14
rebuffer114/Y,_529_/A1,pin,pin,1,2.385341002410918e-13
rebuffer114/Y,_489_/A1,pin,pin,1,2.528271103759139e-13
input17/Y,_632_/A2,pin,pin,1,1.126799527165559e-13
input18/Y,_637_/A2,pin,pin,1,5.765593352139581e-14
input19/Y,_482_/A2,pin,pin,1,9.941964515102625e-14
input2/Y,_646_/B,pin,pin,1,1.3967992073312535e-13
input20/Y,_521_/A2,pin,pin,1,9.798799683984061e-14
input21/Y,_525_/A2,pin,pin,1,9.795065285126206e-14
input22/Y,_552_/A2,pin,pin,1,6.305771334778887e-14
input23/Y,_677_/B,pin,pin,1,9.291069161861815e-14
input24/Y,_557_/A2,pin,pin,1,1.0207736348896712e-13
input25/Y,_585_/A2,pin,pin,1,9.482526390621956e-14
input26/Y,_681_/B,pin,pin,1,8.846899992101531e-14
input27/Y,_685_/B,pin,pin,1,9.042271868330704e-14
input28/Y,_689_/B,pin,pin,1,1.3204617520939932e-13
input29/Y,_693_/B,pin,pin,1,1.3197308643044664e-13
input3/Y,_650_/B,pin,pin,1,1.5666843365159944e-13
input30/Y,_697_/B,pin,pin,1,1.4009621370977832e-13
input31/Y,_701_/B,pin,pin,1,1.3057350339851226e-13
input32/Y,_705_/B,pin,pin,1,4.8789805881391604e-14
input33/Y,_448_/A,pin,pin,1,2.5550931813042577e-13
input33/Y,_402_/A,pin,pin,1,3.158675578041059e-13
input34/Y,_455_/A,pin,pin,1,3.0916645654167907e-13
input34/Y,_449_/C,pin,pin,1,2.2473657049909557e-13
input34/Y,_445_/C,pin,pin,1,3.7578496087445346e-13
input35/Y,_452_/A1,pin,pin,1,1.9146461488744188e-13
input35/Y,_449_/B2,pin,pin,1,1.6917145310470227e-13
_382_/Y,output36/A,pin,pin,1,1.0971586486552276e-11
_382_/Y,_706_/A1,pin,pin,1,9.373614731633673e-12
_382_/Y,_705_/A,pin,pin,1,9.042558368754783e-12
_382_/Y,_702_/A1,pin,pin,1,7.190777053661668e-12
_382_/Y,_701_/A,pin,pin,1,5.934543221425281e-12
_382_/Y,_698_/A1,pin,pin,1,4.672227015001251e-12
_382_/Y,_697_/A,pin,pin,1,5.4346024208618005e-12
_382_/Y,_694_/A1,pin,pin,1,4.014037366384393e-12
_382_/Y,_693_/A,pin,pin,1,3.691070886435721e-12
_382_/Y,_690_/A1,pin,pin,1,8.222021154191683e-12
_382_/Y,_689_/A,pin,pin,1,1.000363594044762e-11
_382_/Y,_686_/A1,pin,pin,1,1.1229348180485932e-11
_382_/Y,_685_/A,pin,pin,1,1.1314740810952628e-11
_382_/Y,_682_/A1,pin,pin,1,1.3210364226134974e-11
_382_/Y,_681_/A,pin,pin,1,1.321011616067791e-11
_382_/Y,_678_/A1,pin,pin,1,1.578837928450927e-11
_382_/Y,_677_/A,pin,pin,1,1.560714057990964e-11
_382_/Y,_674_/A1,pin,pin,1,1.6405198380309294e-11
_382_/Y,_673_/A,pin,pin,1,1.6528027210749308e-11
_382_/Y,_670_/A1,pin,pin,1,1.0249389878480564e-11
_382_/Y,_669_/A,pin,pin,1,1.0080914401855434e-11
_382_/Y,_665_/A1,pin,pin,1,1.06342721087338e-11
_382_/Y,_664_/A,pin,pin,1,1.0652232568242326e-11
_382_/Y,_661_/A1,pin,pin,1,1.0489478209640968e-11
_382_/Y,_660_/A,pin,pin,1,1.0550785939367202e-11
_382_/Y,_657_/A1,pin,pin,1,2.012760097480637e-11
_382_/Y,_656_/A,pin,pin,1,2.0061214842104214e-11
_382_/Y,_651_/A1,pin,pin,1,1.9763841604958365e-11
_382_/Y,_650_/A,pin,pin,1,1.984374643770881e-11
_382_/Y,_647_/A1,pin,pin,1,1.9710372223258332e-11
_382_/Y,_646_/A,pin,pin,1,1.9515625226951272e-11
_382_/Y,_643_/A1,pin,pin,1,1.8651510891309897e-11
_382_/Y,_642_/A,pin,pin,1,1.8724259989721936e-11
_382_/Y,_637_/A1,pin,pin,1,9.517188252761155e-12
_382_/Y,_632_/A1,pin,pin,1,6.712744943238036e-12
_382_/Y,_627_/A1,pin,pin,1,4.971731793618206e-12
_382_/Y,_623_/A1,pin,pin,1,3.7784744950919436e-12
_382_/Y,_619_/A1,pin,pin,1,7.773168393676588e-12
_382_/Y,_613_/A1,pin,pin,1,1.239465821645247e-11
_382_/Y,_609_/A1,pin,pin,1,1.277760709739173e-11
_382_/Y,_607_/A1,pin,pin,1,1.3900960244006555e-11
_382_/Y,_604_/A1,pin,pin,1,1.3850235194845517e-11
_382_/Y,_602_/A1,pin,pin,1,1.4718105206812382e-11
_382_/Y,_599_/A1,pin,pin,1,1.4425479907820282e-11
_382_/Y,_595_/A1,pin,pin,1,1.8946125918128942e-11
_382_/Y,_585_/A1,pin,pin,1,9.839178083392852e-12
_382_/Y,_557_/A1,pin,pin,1,2.0281732890370385e-11
_382_/Y,_552_/A1,pin,pin,1,1.0404343185610454e-11
_382_/Y,_525_/A1,pin,pin,1,2.0256253271955238e-11
_382_/Y,_521_/A1,pin,pin,1,1.9900418118945495e-11
_382_/Y,_501_/A1,pin,pin,1,1.954263487147223e-11
_382_/Y,_482_/A1,pin,pin,1,1.9149853577871134e-11
_382_/Y,_480_/A1,pin,pin,1,1.761966440805285e-11
_382_/Y,_479_/A1,pin,pin,1,1.8056544107136752e-11
_382_/Y,_449_/A2,pin,pin,1,1.869768445975084e-12
_382_/Y,_402_/B,pin,pin,1,4.380391882552459e-12
_742_/SN,output37/A,pin,pin,1,2.877059484748812e-13
_742_/SN,_477_/C,pin,pin,1,1.9631266555929228e-13
_742_/SN,_412_/B,pin,pin,1,1.9671540600878917e-13
_499_/Y,output38/A,pin,pin,1,4.013566009489905e-13
_499_/Y,_500_/C,pin,pin,1,2.774989710675052e-13
_520_/Y,output39/A,pin,pin,1,4.111102734280503e-13
_520_/Y,_523_/B2,pin,pin,1,2.8553990226963533e-13
input4/Y,_656_/B,pin,pin,1,1.4278114552224858e-13
_534_/Y,output40/A,pin,pin,1,2.2912799587347654e-13
_534_/Y,_535_/C,pin,pin,1,1.5623395318350303e-13
_709_/Y,output41/A,pin,pin,1,4.300984617284023e-14
_570_/Y,output42/A,pin,pin,1,2.7718935003209766e-13
_570_/Y,_571_/C,pin,pin,1,2.2374815758854916e-13
_710_/Y,output43/A,pin,pin,1,2.5860234364061957e-14
_591_/Y,output44/A,pin,pin,1,1.856002195465764e-13
_591_/Y,_592_/B,pin,pin,1,9.11703031862901e-14
_600_/Y,output45/A,pin,pin,1,1.8344867454538755e-13
_600_/Y,_601_/C,pin,pin,1,9.561526781920113e-14
_605_/Y,output46/A,pin,pin,1,2.2227947022064598e-13
_605_/Y,_606_/C,pin,pin,1,1.6067915498563928e-13
_611_/Y,output47/A,pin,pin,1,2.2913965104683076e-13
_611_/Y,_612_/C,pin,pin,1,1.540441765032069e-13
_616_/Y,output48/A,pin,pin,1,2.466523079530658e-13
_616_/Y,_620_/B2,pin,pin,1,1.6608077218170647e-13
_621_/Y,output49/A,pin,pin,1,2.69347749399379e-13
_621_/Y,_624_/B2,pin,pin,1,1.7296422269701822e-13
input5/Y,_660_/B,pin,pin,1,5.064227032516855e-14
_625_/Y,output50/A,pin,pin,1,2.7359066618118377e-13
_625_/Y,_628_/B2,pin,pin,1,1.5945330179931855e-13
_630_/Y,output51/A,pin,pin,1,3.2096143776604025e-13
_630_/Y,_633_/B2,pin,pin,1,2.629539923477975e-13
_711_/Y,output52/A,pin,pin,1,2.586172344798323e-14
_447_/Y,output53/A,pin,pin,1,1.2722230224599534e-13
_447_/Y,_449_/B1,pin,pin,1,1.0180791892031374e-13
rebuffer1/Y,rebuffer4/A,pin,pin,1,1.899577364980129e-13
rebuffer1/Y,rebuffer3/A,pin,pin,1,1.9577662245268829e-13
rebuffer1/Y,rebuffer2/A,pin,pin,1,1.3140610290434535e-13
rebuffer1/Y,_625_/A,pin,pin,1,1.3621578637181692e-13
rebuffer2/Y,_432_/A1,pin,pin,1,1.4948391374551562e-13
rebuffer3/Y,_430_/A,pin,pin,1,1.8452951569113835e-13
rebuffer4/Y,_530_/A1,pin,pin,1,1.3718532061203492e-13
rebuffer4/Y,_491_/A1,pin,pin,1,1.4438969497040238e-13
rebuffer5/Y,rebuffer9/A,pin,pin,1,2.0476384531096375e-13
rebuffer5/Y,rebuffer8/A,pin,pin,1,2.0114304373573116e-13
rebuffer5/Y,rebuffer6/A,pin,pin,1,1.7319296225035835e-13
rebuffer6/Y,_580_/C,pin,pin,1,1.70396262746432e-13
rebuffer6/Y,_549_/D,pin,pin,1,1.1535108805638128e-13
rebuffer6/Y,rebuffer7/A,pin,pin,1,1.4917774860453287e-13
input6/Y,_664_/B,pin,pin,1,5.741968586801122e-14
rebuffer7/Y,_539_/A,pin,pin,1,1.1572134309828508e-13
rebuffer8/Y,_519_/A3,pin,pin,1,1.2448694147997735e-13
rebuffer9/Y,_558_/C,pin,pin,1,3.1371200125487886e-13
rebuffer9/Y,_406_/A,pin,pin,1,5.024293698099869e-13
rebuffer9/Y,_528_/A,pin,pin,1,4.855120754217179e-13
rebuffer10/Y,rebuffer11/A,pin,pin,1,1.0885193977737059e-13
rebuffer10/Y,_496_/A,pin,pin,1,1.1850767491893704e-13
rebuffer11/Y,_495_/A,pin,pin,1,3.070472207652303e-13
rebuffer11/Y,_497_/A1,pin,pin,1,2.531522626074423e-13
rebuffer11/Y,rebuffer12/A,pin,pin,1,2.296077553348014e-13
rebuffer11/Y,_492_/A,pin,pin,1,2.6988779050149403e-13
rebuffer12/Y,_498_/A,pin,pin,1,1.294486300920314e-13
rebuffer13/Y,rebuffer15/A,pin,pin,1,8.499726259197232e-14
rebuffer13/Y,_405_/B,pin,pin,1,6.986589312727581e-14
rebuffer13/Y,rebuffer14/A,pin,pin,1,1.0625320203761293e-13
rebuffer13/Y,_426_/B,pin,pin,1,9.290473528293305e-14
rebuffer14/Y,_559_/A1,pin,pin,1,7.611797205996779e-14
rebuffer15/Y,rebuffer16/A,pin,pin,1,1.0780115136058838e-13
rebuffer15/Y,_505_/A,pin,pin,1,8.367813413749994e-14
rebuffer16/Y,_517_/A1,pin,pin,1,8.676401068961892e-14
rebuffer16/Y,_516_/A,pin,pin,1,9.104292975981379e-14
input7/Y,_669_/B,pin,pin,1,5.0725645472232683e-14
rebuffer17/Y,_427_/A2,pin,pin,1,1.59100000968887e-13
rebuffer17/Y,_636_/A,pin,pin,1,1.223318186116193e-13
rebuffer18/Y,rebuffer20/A,pin,pin,1,5.347725842881623e-13
rebuffer18/Y,_529_/A2,pin,pin,1,5.541546496852512e-13
rebuffer18/Y,rebuffer19/A,pin,pin,1,4.102474653391863e-13
rebuffer19/Y,_489_/A2,pin,pin,1,1.1439945670453644e-13
rebuffer20/Y,rebuffer22/A,pin,pin,1,2.1905402296761023e-13
rebuffer20/Y,_405_/D,pin,pin,1,4.099937078207161e-13
rebuffer20/Y,rebuffer21/A,pin,pin,1,3.6989999279736507e-13
rebuffer20/Y,_516_/B,pin,pin,1,3.931899565049607e-13
rebuffer21/Y,_494_/B,pin,pin,1,1.635706679695495e-13
rebuffer22/Y,_505_/B,pin,pin,1,1.0509402050863648e-13
rebuffer23/Y,_428_/A1,pin,pin,1,1.0971102769753022e-13
rebuffer24/Y,_405_/A,pin,pin,1,1.9374386535202237e-13
rebuffer24/Y,rebuffer25/A,pin,pin,1,2.2706500308472544e-13
rebuffer24/Y,_531_/A1,pin,pin,1,7.535886790890206e-14
rebuffer25/Y,_426_/A,pin,pin,1,4.250172804844132e-14
rebuffer26/Y,_520_/A,pin,pin,1,1.5759672755168153e-13
rebuffer26/Y,rebuffer27/A,pin,pin,1,1.8998646785558376e-13
rebuffer26/Y,_543_/B,pin,pin,1,2.1230542009750136e-13
input8/Y,_479_/A2,pin,pin,1,9.820083250256309e-14
rebuffer27/Y,_546_/B,pin,pin,1,9.901039948849444e-14
rebuffer28/Y,_611_/A,pin,pin,1,1.193285650413073e-13
rebuffer29/Y,rebuffer30/A,pin,pin,1,1.5080932379632483e-13
rebuffer29/Y,_484_/A1,pin,pin,1,8.255322017343761e-14
rebuffer30/Y,_411_/A,pin,pin,1,1.558596323834524e-13
rebuffer30/Y,rebuffer32/A,pin,pin,1,9.883025929753597e-14
rebuffer30/Y,rebuffer31/A,pin,pin,1,1.390973789058489e-13
rebuffer30/Y,_510_/A,pin,pin,1,1.7115592255111112e-13
rebuffer31/Y,_420_/A,pin,pin,1,6.790721414004497e-14
rebuffer32/Y,_486_/A,pin,pin,1,6.694581819238418e-14
rebuffer33/Y,rebuffer36/A,pin,pin,1,1.9499114508377685e-13
rebuffer33/Y,_405_/C,pin,pin,1,3.124171386002794e-13
rebuffer33/Y,rebuffer35/A,pin,pin,1,2.8787535506433204e-13
rebuffer33/Y,rebuffer34/A,pin,pin,1,9.433208744301022e-14
rebuffer34/Y,_630_/A,pin,pin,1,9.262839925422081e-14
rebuffer35/Y,_494_/A,pin,pin,1,1.6300222077051535e-13
rebuffer36/Y,_505_/C,pin,pin,1,8.399754687377775e-14
input9/Y,_595_/A2,pin,pin,1,8.941896431201996e-14
rebuffer37/Y,rebuffer39/A,pin,pin,1,1.2253891477909118e-13
rebuffer37/Y,_545_/A1,pin,pin,1,1.7966525619680929e-13
rebuffer37/Y,rebuffer38/A,pin,pin,1,1.625083666809482e-13
rebuffer38/Y,_534_/A,pin,pin,1,9.290584659015985e-14
rebuffer39/Y,_403_/C,pin,pin,1,4.876068082290685e-13
rebuffer39/Y,_543_/A,pin,pin,1,4.738991317421171e-13
rebuffer39/Y,rebuffer40/A,pin,pin,1,4.3548926400779897e-13
rebuffer39/Y,_541_/A1,pin,pin,1,3.1677454713149866e-13
rebuffer40/Y,_546_/A,pin,pin,1,1.198186379757979e-13
rebuffer41/Y,rebuffer44/A,pin,pin,1,3.165251535267727e-13
rebuffer41/Y,rebuffer43/A,pin,pin,1,2.7302205635182375e-13
rebuffer41/Y,_614_/A1,pin,pin,1,2.945309469405688e-13
rebuffer41/Y,rebuffer42/A,pin,pin,1,2.0141825490468945e-13
rebuffer42/Y,_418_/A2,pin,pin,1,8.604782739205646e-14
rebuffer43/Y,_605_/A,pin,pin,1,1.0302349929105017e-13
rebuffer44/Y,_411_/B,pin,pin,1,1.479671149062084e-13
rebuffer44/Y,rebuffer46/A,pin,pin,1,1.4311780384933248e-13
rebuffer44/Y,rebuffer45/A,pin,pin,1,1.371790322394345e-13
rebuffer44/Y,_610_/A1,pin,pin,1,1.732101604073194e-13
rebuffer45/Y,_486_/B,pin,pin,1,1.28032634949711e-13
rebuffer46/Y,_417_/B,pin,pin,1,4.6717516059011435e-14
